CLIENT_IP,SERVER_IP
192.168.107.20,117.89.177.159
192.168.107.20,183.47.121.90
192.168.107.96,42.202.208.243
192.168.107.96,42.202.208.241
192.168.107.96,124.236.72.30
192.168.107.96,42.202.208.244
192.168.107.96,42.99.20.225
192.168.107.96,124.236.72.35
192.168.107.96,42.99.16.170
192.168.107.96,119.0.66.118
192.168.107.220,49.7.115.41
192.168.107.48,180.213.251.235
192.168.107.48,180.213.251.232
192.168.107.96,42.202.208.248
192.168.107.91,180.213.251.236
192.168.107.124,116.162.172.141
192.168.107.20,182.40.24.126
192.168.107.124,101.199.253.22
192.168.107.96,36.111.198.107
192.168.107.181,104.123.71.136
192.168.107.91,203.208.43.97
192.168.107.91,220.181.174.2
192.168.107.20,103.28.8.23
192.168.107.20,124.236.26.167
192.168.107.91,42.202.208.242
192.168.107.91,101.198.3.25
192.168.107.91,103.28.8.98
192.168.107.91,101.199.253.2
192.168.107.91,1.192.194.145
192.168.107.124,103.28.8.37
192.168.107.96,183.232.249.206
192.168.107.96,111.38.37.44
192.168.107.96,221.181.168.56
192.168.107.96,60.18.196.200
192.168.107.96,221.181.168.43
192.168.107.96,43.248.79.96
192.168.107.96,120.241.46.204
192.168.107.48,23.58.85.85
192.168.107.99,23.58.85.85
192.168.107.181,23.58.85.69
192.168.107.200,23.58.85.69
192.168.107.96,49.7.116.47
192.168.107.200,23.58.85.85
192.168.107.91,124.236.30.242
192.168.107.99,192.168.107.63
192.168.107.20,123.184.27.199
192.168.107.91,159.100.250.151
192.168.107.91,103.28.8.85
192.168.107.20,121.36.2.168
192.168.107.99,219.144.91.213
192.168.107.99,219.144.91.224
192.168.107.99,123.184.28.43
192.168.107.20,47.75.119.74
192.168.107.48,117.89.177.159
192.168.107.20,183.47.118.145
192.168.107.20,203.208.43.97
192.168.107.20,220.181.174.2
192.168.107.181,23.58.85.85
192.168.107.48,23.58.85.69
192.168.107.96,123.184.27.241
192.168.107.91,124.236.30.248
192.168.107.99,222.186.181.252
192.168.107.48,222.186.183.59
192.168.107.91,103.28.8.104
192.168.107.124,103.28.8.67
192.168.107.91,103.28.8.198
192.168.107.91,120.46.140.218
192.168.107.99,23.58.85.69
192.168.107.20,103.28.8.7
192.168.107.20,42.81.247.1
192.168.107.20,150.138.218.213
192.168.107.20,36.110.220.110
192.168.107.200,183.47.124.77
192.168.107.48,180.102.49.55
192.168.107.200,124.236.26.161
192.168.107.124,36.110.237.31
192.168.107.124,117.68.25.13
192.168.107.20,183.47.121.199
192.168.107.91,124.95.191.60
192.168.107.91,103.28.8.194
192.168.107.124,1.192.137.29
192.168.107.124,192.168.107.64
192.168.107.96,192.168.107.64
192.168.107.124,103.28.8.24
192.168.107.124,101.199.253.115
192.168.107.96,114.230.213.89
192.168.107.181,223.247.65.230
192.168.107.181,223.247.65.222
192.168.107.20,123.184.27.241
192.168.107.99,23.59.252.193
192.168.107.181,23.59.252.193
192.168.107.48,23.59.252.193
192.168.107.200,23.59.252.193
192.168.107.91,103.28.8.4
192.168.107.99,223.247.65.229
192.168.107.124,36.110.240.73
192.168.107.220,119.0.66.118
192.168.107.91,121.36.101.29
192.168.107.91,124.239.162.177
192.168.107.20,222.186.183.60
192.168.107.91,103.28.8.70
192.168.107.96,123.184.27.199
192.168.107.99,23.62.46.80
192.168.107.200,23.62.46.80
192.168.107.48,23.62.46.71
192.168.107.181,23.62.46.80
192.168.107.20,222.186.181.251
192.168.107.99,117.68.20.154
192.168.107.91,180.76.198.77
192.168.107.20,123.184.27.125
192.168.107.91,103.28.8.37
192.168.107.181,180.102.58.221
192.168.107.91,103.28.8.51
192.168.107.200,36.110.220.110
192.168.107.91,1.192.137.4
192.168.107.220,1.198.4.171
192.168.107.91,101.199.253.87
192.168.107.96,114.230.213.87
192.168.107.91,1.192.136.145
192.168.107.20,123.184.28.40
192.168.107.181,116.162.172.141
192.168.107.220,10.26.23.157
192.168.107.48,184.30.148.68
192.168.107.200,184.30.148.70
192.168.107.181,184.30.148.68
192.168.107.99,184.30.148.68
192.168.107.91,103.28.8.6
192.168.107.91,220.181.127.235
192.168.107.200,23.204.146.160
192.168.107.200,23.204.146.163
192.168.107.20,103.28.8.6
192.168.107.124,103.28.8.4
192.168.107.181,106.39.206.70
192.168.107.99,104.123.71.73
192.168.107.200,104.123.71.73
192.168.107.181,104.123.71.74
192.168.107.48,104.123.71.73
192.168.107.124,123.151.48.193
192.168.107.20,123.184.27.242
192.168.107.96,223.247.65.226
192.168.107.48,23.220.73.210
192.168.107.181,23.220.73.210
192.168.107.200,23.220.73.196
192.168.107.20,103.28.8.210
192.168.107.124,1.192.137.12
192.168.107.229,23.204.146.160
192.168.107.20,106.116.172.98
192.168.107.20,121.36.50.4
192.168.107.96,222.186.183.57
192.168.107.229,10.28.12.57
192.168.107.96,219.144.91.235
192.168.107.91,1.192.136.141
192.168.107.20,180.153.202.85
192.168.107.229,123.125.244.59
192.168.107.91,106.8.157.244
192.168.107.181,180.153.202.85
192.168.107.20,23.33.32.34
192.168.107.48,23.33.32.34
192.168.107.99,23.33.32.34
192.168.107.48,23.213.230.7
192.168.107.91,101.199.253.25
192.168.107.96,124.237.208.37
192.168.107.96,124.239.243.38
192.168.107.96,124.237.208.36
192.168.107.48,23.213.230.16
192.168.107.181,222.94.109.164
192.168.107.181,117.68.25.83
192.168.107.91,101.199.253.12
192.168.107.91,101.199.253.41
192.168.107.96,42.81.22.240
192.168.107.96,180.76.76.200
192.168.107.96,113.24.226.72
192.168.107.96,124.239.243.46
192.168.107.96,42.81.93.35
192.168.107.96,36.110.192.178
192.168.107.20,103.28.8.206
192.168.107.96,114.233.33.43
192.168.107.96,114.233.194.182
192.168.107.96,222.190.197.17
192.168.107.96,114.233.159.160
192.168.107.96,49.85.37.43
192.168.107.96,114.233.123.89
192.168.107.229,109.244.210.162
192.168.107.229,109.244.209.70
192.168.107.96,124.239.243.48
192.168.107.99,223.247.65.206
192.168.107.91,103.28.8.69
192.168.107.20,103.28.8.68
192.168.107.20,23.199.34.9
192.168.107.96,140.249.29.45
192.168.107.48,150.138.43.7
192.168.107.96,49.87.90.144
192.168.107.96,124.237.99.7
192.168.107.96,144.123.10.185
192.168.107.96,117.94.245.6
192.168.107.96,114.231.195.106
192.168.107.96,106.35.151.89
192.168.107.96,117.87.144.15
192.168.107.96,180.126.195.11
192.168.107.96,114.237.229.83
192.168.107.96,49.71.143.77
192.168.107.96,58.42.20.33
192.168.107.91,42.81.22.245
192.168.107.91,1.192.194.195
192.168.107.48,23.10.206.162
192.168.107.200,23.199.47.136
192.168.107.20,23.199.47.141
192.168.107.99,23.199.47.135
192.168.107.48,23.199.47.136
192.168.107.181,23.199.47.135
192.168.107.20,1.192.136.145
192.168.107.96,220.181.107.240
192.168.107.96,1.198.4.171
192.168.107.91,103.28.8.100
192.168.107.220,1.180.214.245
192.168.107.20,180.102.49.55
192.168.107.91,1.192.194.203
192.168.107.91,103.28.8.86
192.168.107.229,106.75.95.229
192.168.107.229,124.239.13.231
192.168.107.229,124.239.13.233
192.168.107.229,203.107.45.72
192.168.107.229,47.105.42.152
192.168.107.229,124.239.13.226
192.168.107.229,124.239.13.228
192.168.107.181,106.39.206.25
192.168.107.181,219.144.91.233
192.168.107.181,219.144.91.211
192.168.107.181,219.144.91.205
192.168.107.96,117.68.52.46
192.168.107.96,111.225.213.35
192.168.107.20,103.28.8.201
192.168.107.48,23.72.90.20
192.168.107.20,23.72.90.20
192.168.107.200,23.72.90.20
192.168.107.181,23.72.90.24
192.168.107.99,23.72.90.24
192.168.107.91,1.192.192.178
192.168.107.91,103.28.8.68
192.168.107.91,1.192.136.173
192.168.107.20,101.199.253.19
192.168.107.20,118.182.252.7
192.168.107.99,3.5.20.136
192.168.107.20,150.138.43.10
192.168.107.20,42.81.118.33
192.168.107.20,58.220.72.129
192.168.107.20,61.151.231.157
192.168.107.181,23.218.224.135
192.168.107.48,119.29.29.98
192.168.107.181,23.218.224.134
192.168.107.20,23.218.224.134
192.168.107.48,23.218.224.134
192.168.107.200,23.218.224.139
192.168.107.99,23.218.224.134
192.168.107.99,180.102.49.55
192.168.107.99,203.119.175.213
192.168.107.96,27.185.227.120
192.168.107.99,117.68.25.16
192.168.107.99,219.144.91.227
192.168.107.99,219.144.91.231
192.168.107.99,23.217.118.204
192.168.107.91,42.202.208.250
192.168.107.48,23.218.224.138
192.168.107.20,23.218.224.148
192.168.107.181,23.218.224.147
192.168.107.200,23.218.224.148
192.168.107.99,23.218.224.139
192.168.107.96,223.247.65.225
192.168.107.20,36.110.231.54
192.168.107.99,222.186.183.58
192.168.107.91,1.192.193.242
192.168.107.91,101.199.253.22
192.168.107.20,23.63.243.97
192.168.107.48,23.63.243.89
192.168.107.200,23.63.243.89
192.168.107.99,23.63.243.89
192.168.107.91,36.99.172.154
192.168.107.96,222.186.183.58
192.168.107.96,150.138.173.132
192.168.107.96,223.247.65.235
192.168.107.91,182.40.32.244
192.168.107.48,1.180.214.245
192.168.107.20,104.79.0.10
192.168.107.200,23.212.59.50
192.168.107.99,104.79.0.50
192.168.107.48,23.212.59.56
192.168.107.181,104.79.0.50
192.168.107.48,104.79.0.50
192.168.107.20,123.151.48.193
192.168.107.48,104.79.0.10
192.168.107.200,23.214.95.203
192.168.107.124,1.192.136.143
192.168.107.20,23.214.95.200
192.168.107.200,23.213.230.16
192.168.107.20,101.199.253.76
192.168.107.91,1.192.193.246
192.168.107.229,23.213.230.16
192.168.107.229,175.27.6.18
192.168.107.124,36.110.231.37
192.168.107.91,121.36.106.50
192.168.107.229,10.21.255.19
192.168.107.91,103.28.8.99
192.168.107.99,91.189.91.83
192.168.107.99,91.189.91.82
192.168.107.96,223.247.65.227
192.168.107.96,219.144.91.232
192.168.107.48,23.59.155.33
192.168.107.200,23.216.147.61
192.168.107.181,23.216.147.78
192.168.107.20,23.216.147.78
192.168.107.48,23.216.147.78
192.168.107.99,23.216.147.61
192.168.107.99,192.168.107.199
192.168.107.96,106.116.131.136
192.168.107.20,103.28.8.198
192.168.107.48,23.48.32.42
192.168.107.99,23.48.32.40
192.168.107.20,23.48.32.40
192.168.107.181,23.48.32.42
192.168.107.48,123.184.27.56
192.168.107.229,39.107.180.154
192.168.107.229,152.195.38.76
192.168.107.229,116.130.221.63
192.168.107.229,119.36.33.104
192.168.107.229,221.204.165.214
192.168.107.91,121.36.2.168
192.168.107.20,23.217.118.214
192.168.107.181,23.217.118.204
192.168.107.48,23.217.118.204
192.168.107.99,23.217.118.214
192.168.107.91,36.110.231.37
192.168.107.99,223.247.65.228
192.168.107.99,222.186.181.247
192.168.107.99,223.247.65.226
192.168.107.124,192.168.107.50
192.168.107.96,192.168.107.50
192.168.107.96,182.40.24.60
192.168.107.20,23.217.118.204
192.168.107.181,23.217.118.214
192.168.107.91,101.199.253.34
192.168.107.48,203.208.49.2
192.168.107.96,10.26.22.220
192.168.107.220,47.93.212.110
192.168.107.220,192.168.107.50
192.168.107.220,23.208.42.47
192.168.107.48,42.81.118.33
192.168.107.20,23.217.118.19
192.168.107.48,23.217.118.19
192.168.107.181,23.217.118.53
192.168.107.99,23.217.118.53
192.168.107.20,23.209.84.11
192.168.107.20,23.209.84.71
192.168.107.91,103.28.8.106
192.168.107.91,106.8.157.241
192.168.107.124,103.28.8.198
192.168.107.91,120.46.83.0
192.168.107.20,103.28.8.211
192.168.107.181,23.209.84.11
192.168.107.48,23.209.84.71
192.168.107.99,23.209.84.71
192.168.107.91,103.28.8.24
192.168.107.229,23.209.84.71
192.168.107.99,192.168.107.248
192.168.107.96,10.26.22.154
192.168.107.220,27.185.227.120
192.168.107.20,42.81.102.220
192.168.107.20,42.81.102.217
192.168.107.99,219.144.91.222
192.168.107.220,152.199.38.90
192.168.107.20,23.219.78.171
192.168.107.91,1.192.192.173
192.168.107.96,219.144.91.202
192.168.107.96,219.144.91.205
192.168.107.96,123.184.27.179
192.168.107.91,220.181.127.236
192.168.107.20,104.86.245.126
192.168.107.48,23.199.47.141
192.168.107.181,23.199.47.141
192.168.107.20,23.199.47.135
192.168.107.99,23.199.47.141
192.168.107.48,23.199.47.135
192.168.107.181,103.41.167.235
192.168.107.91,123.161.58.70
192.168.107.91,39.107.182.200
192.168.107.20,103.28.8.101
192.168.107.229,23.199.47.141
192.168.107.181,117.68.25.16
192.168.107.229,121.229.88.157
192.168.107.91,101.199.253.62
192.168.107.124,103.28.8.69
192.168.107.91,103.28.8.8
192.168.107.181,106.39.206.21
192.168.107.181,182.106.149.1
192.168.107.200,72.246.244.153
192.168.107.200,42.81.156.162
192.168.107.229,109.244.199.215
192.168.107.229,61.179.224.226
192.168.107.99,222.186.183.62
192.168.107.99,219.144.91.207
192.168.107.99,219.144.91.203
192.168.107.181,72.246.244.152
192.168.107.20,72.246.244.152
192.168.107.48,72.246.244.153
192.168.107.99,72.246.244.152
192.168.107.181,49.7.69.220
192.168.107.181,36.99.122.6
192.168.107.181,49.7.69.238
192.168.107.181,180.153.33.10
192.168.107.181,49.7.69.202
192.168.107.181,36.99.86.199
192.168.107.181,140.249.30.138
192.168.107.181,150.138.173.132
192.168.107.181,61.129.248.55
192.168.107.181,220.181.135.137
192.168.107.181,106.38.242.112
192.168.107.181,42.81.120.9
192.168.107.181,43.254.147.126
192.168.107.181,103.254.188.41
192.168.107.181,106.38.242.126
192.168.107.181,106.38.242.121
192.168.107.181,144.7.109.84
192.168.107.181,117.184.39.185
192.168.107.20,23.219.78.182
192.168.107.96,49.7.20.53
192.168.107.91,1.192.194.202
192.168.107.48,47.92.51.40
192.168.107.99,47.92.51.40
192.168.107.220,47.92.51.40
192.168.107.124,47.92.51.40
192.168.107.181,47.92.51.40
192.168.107.200,47.92.51.40
192.168.107.96,47.92.51.40
192.168.107.91,47.92.51.40
192.168.107.48,23.215.102.40
192.168.107.20,23.215.102.40
192.168.107.200,23.215.102.40
192.168.107.99,23.215.102.40
192.168.107.181,23.215.102.40
192.168.107.20,111.180.137.90
192.168.107.20,117.88.120.18
192.168.107.99,192.168.107.78
192.168.107.229,23.215.102.40
192.168.107.181,180.102.49.55
192.168.107.200,23.215.102.41
192.168.107.96,219.144.91.201
192.168.107.96,219.144.91.209
192.168.107.20,103.28.8.82
192.168.107.229,47.92.51.40
192.168.107.96,117.68.25.13
192.168.107.48,23.215.102.41
192.168.107.91,111.180.137.90
192.168.107.96,58.215.92.84
192.168.107.91,1.192.195.113
192.168.107.96,123.184.27.136
192.168.107.91,1.192.194.199
192.168.107.20,23.215.102.41
192.168.107.181,61.151.231.157
192.168.107.96,111.180.137.90
192.168.107.91,101.199.253.4
192.168.107.91,1.192.192.181
192.168.107.229,116.211.207.83
192.168.107.229,116.211.207.30
192.168.107.229,116.211.207.76
192.168.107.229,219.144.91.215
192.168.107.229,116.211.207.114
192.168.107.229,219.144.91.203
192.168.107.91,106.8.157.239
192.168.107.91,124.236.30.239
192.168.107.96,42.81.98.35
192.168.107.96,140.249.242.153
192.168.107.96,27.185.233.149
192.168.107.96,36.99.86.60
192.168.107.20,58.215.114.233
192.168.107.20,180.163.150.161
192.168.107.20,220.181.127.252
192.168.107.20,61.130.25.229
192.168.107.20,39.105.103.255
192.168.107.229,36.99.200.188
192.168.107.229,123.184.27.125
192.168.107.99,222.186.181.248
192.168.107.20,124.95.191.60
192.168.107.220,203.208.50.33
192.168.107.229,36.99.86.106
192.168.107.20,117.68.25.83
192.168.107.20,23.215.102.112
192.168.107.181,23.215.102.91
192.168.107.200,23.215.102.91
192.168.107.48,23.215.102.112
192.168.107.99,23.215.102.91
192.168.107.99,123.184.27.125
192.168.107.200,106.116.131.134
192.168.107.20,36.99.200.62
192.168.107.96,219.144.91.222
192.168.107.96,219.144.91.219
192.168.107.20,23.67.33.86
192.168.107.200,23.67.33.86
192.168.107.20,122.114.89.179
192.168.107.20,122.114.8.184
192.168.107.20,8.134.116.55
192.168.107.20,118.31.164.155
192.168.107.181,106.38.242.114
192.168.107.181,144.7.109.81
192.168.107.181,106.38.242.117
192.168.107.181,47.95.127.38
192.168.107.181,220.181.43.102
192.168.107.20,222.186.181.252
192.168.107.91,175.178.46.188
192.168.107.96,150.138.173.107
192.168.107.124,103.28.8.23
192.168.107.181,184.28.50.169
192.168.107.200,184.28.50.169
192.168.107.20,184.28.50.154
192.168.107.48,184.28.50.154
192.168.107.99,184.28.50.169
192.168.107.229,109.244.199.168
192.168.107.96,59.63.226.30
192.168.107.48,184.28.50.169
192.168.107.200,184.28.50.154
192.168.107.124,1.192.136.4
192.168.107.220,36.99.86.241
192.168.107.220,150.138.190.6
192.168.107.200,180.163.54.121
192.168.107.200,123.182.51.211
192.168.107.200,180.163.203.55
192.168.107.200,120.79.103.155
192.168.107.200,180.163.54.67
192.168.107.200,106.14.169.88
192.168.107.200,42.202.208.244
192.168.107.200,180.163.203.14
192.168.107.200,106.15.49.34
192.168.107.200,220.181.158.225
192.168.107.200,101.133.169.157
192.168.107.200,36.104.139.103
192.168.107.200,47.103.21.128
192.168.107.200,220.181.158.231
192.168.107.200,106.38.242.121
192.168.107.200,180.163.203.37
192.168.107.200,47.100.62.160
192.168.107.200,101.133.168.165
192.168.107.200,152.199.38.90
192.168.107.200,106.38.242.118
192.168.107.200,180.163.202.18
192.168.107.200,192.168.107.170
192.168.107.200,192.168.107.24
192.168.107.96,114.80.156.215
192.168.107.200,106.38.242.126
192.168.107.91,110.43.81.79
192.168.107.200,59.36.92.91
192.168.107.91,123.249.95.84
192.168.107.181,92.123.213.91
192.168.107.48,92.123.213.155
192.168.107.99,92.123.213.155
192.168.107.20,92.123.213.91
192.168.107.200,92.123.213.91
192.168.107.96,183.47.114.216
192.168.107.96,121.51.49.158
192.168.107.181,117.88.120.18
192.168.107.200,58.216.15.165
192.168.107.200,220.181.158.232
192.168.107.229,23.206.188.212
192.168.107.20,106.120.164.214
192.168.107.20,58.218.206.214
192.168.107.181,222.186.183.59
192.168.107.99,219.144.91.230
192.168.107.99,219.144.91.228
192.168.107.181,23.206.188.212
192.168.107.48,23.206.188.212
192.168.107.99,23.206.188.211
192.168.107.20,23.206.188.212
192.168.107.48,23.65.242.111
192.168.107.200,23.206.188.212
192.168.107.181,23.65.242.111
192.168.107.91,43.132.149.93
192.168.107.91,121.5.123.190
192.168.107.181,159.226.227.208
192.168.107.181,220.181.43.101
192.168.107.181,159.226.227.209
192.168.107.181,159.226.227.207
192.168.107.96,42.202.155.215
192.168.107.96,175.6.201.213
192.168.107.48,58.220.65.19
192.168.107.48,124.17.1.253
192.168.107.48,103.20.128.98
192.168.107.48,103.20.128.99
192.168.107.48,124.239.244.229
192.168.107.91,58.218.206.214
192.168.107.181,117.89.177.154
192.168.107.96,219.144.91.221
192.168.107.96,219.144.91.214
192.168.107.48,23.206.188.211
192.168.107.229,101.91.37.39
192.168.107.229,23.206.188.211
192.168.107.229,1.14.237.111
192.168.107.229,219.144.91.205
192.168.107.229,219.144.91.232
192.168.107.229,117.68.25.83
192.168.107.20,23.206.188.211
192.168.107.96,14.116.241.56
192.168.107.181,117.68.25.47
192.168.107.96,117.25.139.73
192.168.107.96,140.249.30.78
192.168.107.96,150.138.204.208
192.168.107.96,36.99.200.134
192.168.107.48,42.81.102.217
192.168.107.96,42.81.192.183
192.168.107.96,175.27.9.126
192.168.107.200,23.206.188.211
192.168.107.181,117.68.25.53
192.168.107.200,113.24.226.72
192.168.107.200,180.76.76.200
192.168.107.96,123.151.48.117
192.168.107.96,58.216.96.38
192.168.107.96,36.99.86.118
192.168.107.96,58.216.96.32
192.168.107.96,58.216.96.14
192.168.107.96,182.40.24.121
192.168.107.96,61.151.234.160
192.168.107.200,36.110.192.178
192.168.107.96,61.147.84.43
192.168.107.96,1.71.163.1
192.168.107.200,42.81.98.35
192.168.107.96,150.138.204.218
192.168.107.96,42.81.194.117
192.168.107.91,101.199.253.18
192.168.107.200,220.181.107.169
192.168.107.200,124.239.243.46
192.168.107.91,1.192.136.144
192.168.107.20,103.28.8.4
192.168.107.20,180.163.247.35
192.168.107.200,169.61.27.133
192.168.107.48,58.220.72.129
192.168.107.48,42.81.102.108
192.168.107.48,42.81.102.220
192.168.107.181,36.110.220.110
192.168.107.99,223.247.65.204
192.168.107.229,23.219.78.171
192.168.107.96,81.70.136.143
192.168.107.20,117.68.25.16
192.168.107.99,93.184.216.34
192.168.107.48,117.68.25.62
192.168.107.229,180.101.241.60
192.168.107.229,222.94.109.83
192.168.107.48,220.181.127.241
192.168.107.48,123.184.27.245
192.168.107.229,223.247.65.217
192.168.107.229,223.247.65.236
192.168.107.20,23.220.73.196
192.168.107.181,220.181.174.197
192.168.107.20,47.100.0.43
192.168.107.48,23.195.232.209
192.168.107.48,20.231.121.79
192.168.107.48,104.68.118.124
192.168.107.229,219.144.91.230
192.168.107.20,220.181.107.189
192.168.107.20,1.180.18.85
192.168.107.20,23.220.73.210
192.168.107.229,23.220.73.210
192.168.107.124,101.199.113.109
192.168.107.99,23.220.73.196
192.168.107.229,219.144.91.214
192.168.107.181,122.227.201.2
192.168.107.20,23.33.32.27
192.168.107.229,60.188.99.6
192.168.107.20,36.99.86.106
192.168.107.200,169.61.27.132
192.168.107.200,3.230.185.113
192.168.107.99,219.144.91.212
192.168.107.229,23.55.103.43
192.168.107.48,23.55.103.64
192.168.107.48,23.2.228.139
192.168.107.99,23.200.36.62
192.168.107.200,23.200.36.62
192.168.107.48,23.200.36.41
192.168.107.181,23.200.36.62
192.168.107.48,223.247.65.231
192.168.107.48,223.247.65.228
192.168.107.200,23.55.103.64
192.168.107.181,23.55.103.43
192.168.107.99,23.55.103.64
192.168.107.96,106.116.172.1
192.168.107.96,192.168.107.95
192.168.107.124,192.168.107.95
192.168.107.99,123.184.27.245
192.168.107.99,219.144.91.232
192.168.107.99,219.144.91.233
192.168.107.200,184.50.26.34
192.168.107.181,104.123.67.51
192.168.107.48,104.123.67.51
192.168.107.99,104.123.67.51
192.168.107.200,104.123.67.51
192.168.107.200,43.137.221.209
192.168.107.200,175.27.57.28
192.168.107.200,223.247.65.230
192.168.107.200,223.247.65.219
192.168.107.200,43.137.214.108
192.168.107.200,219.144.91.209
192.168.107.200,23.215.102.112
192.168.107.220,10.26.23.158
192.168.107.99,23.214.95.203
192.168.107.229,223.247.65.203
192.168.107.181,23.214.95.203
192.168.107.99,219.144.91.215
192.168.107.99,219.144.91.218
192.168.107.48,3.230.185.113
192.168.107.124,1.192.136.173
192.168.107.181,125.74.42.43
192.168.107.181,124.239.243.43
192.168.107.220,150.138.190.7
192.168.107.200,119.147.19.225
192.168.107.200,183.47.121.90
192.168.107.200,119.147.19.143
192.168.107.99,223.247.65.205
192.168.107.48,219.144.91.235
192.168.107.200,223.247.65.217
192.168.107.200,223.247.65.236
192.168.107.48,150.138.190.129
192.168.107.181,69.192.82.184
192.168.107.99,222.186.183.60
192.168.107.229,221.204.165.234
192.168.107.200,223.247.65.218
192.168.107.200,52.217.45.196
192.168.107.99,23.67.33.76
192.168.107.229,223.247.65.226
192.168.107.229,119.188.60.138
192.168.107.48,23.217.118.147
192.168.107.99,23.217.118.147
192.168.107.181,23.217.118.140
192.168.107.200,23.217.118.147
192.168.107.200,72.246.244.152
192.168.107.48,72.246.244.152
192.168.107.181,72.246.244.153
192.168.107.48,23.34.42.209
192.168.107.99,23.204.146.163
192.168.107.99,223.247.65.235
